molecule_chembl_id,pref_name,canonical_smiles,source,is_linker,standard_smiles
CHEMBL406933,,Cc1cn(C[C@H]2C[C@H](N=[N+]=[N-])[C@@H](COC(=O)C(=O)N[C@H](C(=O)O)C(C)C)O2)c(=O)[nH]c1=O,ChEMBL,1,Cc1cn(C[C@H]2C[C@H](N=[N+]=[N-])[C@@H](COC(=O)C(=O)N[C@H](C(=O)O)C(C)C)O2)c(=O)[nH]c1=O
CHEMBL1076903,VARENICLINE,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,ChEMBL,1,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1
CHEMBL430545,,CC1(C)C2CC1[C@]1(C)OB(C(CCCl)NC(=O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)NC(=O)OCc3ccccc3)O[C@@H]1C2,ChEMBL,1,CC1(C)C2CC1[C@]1(C)OB(C(CCCl)NC(=O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)NC(=O)OCc3ccccc3)O[C@@H]1C2
CHEMBL436439,,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)C)C(C)C,ChEMBL,1,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)C)C(C)C
CHEMBL339456,,CC(C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1cccc2ccccc12)NC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)NCC(N)=O)C(C)C,ChEMBL,1,CC(C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1cccc2ccccc12)NC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)NCC(N)=O)C(C)C
CHEMBL5421688,,COCC[N+]1=C(/C=C/C=C2/N(CCCCCC(=O)NCCOCCOCCOCCOCCOCCOc3ccccc3-c3cc(NCc4ccc(Cl)cc4OC(C)C)n4ncnc4n3)c3ccc(S(=O)(=O)O)cc3C2(C)CCCS(=O)(=O)O)C(C)(CCCS(=O)(=O)O)c2cc(S(=O)(=O)[O-])ccc21,ChEMBL,1,COCC[N+]1=C(/C=C/C=C2/N(CCCCCC(=O)NCCOCCOCCOCCOCCOCCOc3ccccc3-c3cc(NCc4ccc(Cl)cc4OC(C)C)n4ncnc4n3)c3ccc(S(=O)(=O)O)cc3C2(C)CCCS(=O)(=O)O)C(C)(CCCS(=O)(=O)O)c2cc(S(=O)(=O)[O-])ccc21
DECOY_00494,Decoy_00494,COCCOCCOCCOCCOCCOCCO[C@H]1C=CC2C3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,Generated_Decoy,0,COCCOCCOCCOCCOCCOCCO[C@H]1C=CC2C3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5
DECOY_00412,Decoy_00412,CC(=O)Oc1ccccc1C(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)c1ccncc1,Generated_Decoy,0,CC(=O)Oc1ccccc1C(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)c1ccncc1
CHEMBL108449,,CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCc1cccc(F)c1)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1)C(C)C,ChEMBL,1,CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCc1cccc(F)c1)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1)C(C)C
DECOY_00073,Decoy_00073,CC(=O)Oc1ccccc1C(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)c1cccc(CO[N+](=O)[O-])c1,Generated_Decoy,0,CC(=O)Oc1ccccc1C(=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)c1cccc(CO[N+](=O)[O-])c1
DECOY_00480,Decoy_00480,COc1ccc(Cl)c2c1CCCC2N(C)C,Generated_Decoy,0,COc1ccc(Cl)c2c1CCCC2N(C)C
CHEMBL4227925,,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC1=O,ChEMBL,1,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC1=O
DECOY_00352,Decoy_00352,Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12,Generated_Decoy,0,Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12
CHEMBL1779327,,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)C(=O)O)C(=O)O,ChEMBL,1,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)C(=O)O)C(=O)O
DECOY_00541,Decoy_00541,Cc1ccc(Cn2c(NC3CCNCC3)nc3cccnc32)o1,Generated_Decoy,0,Cc1ccc(Cn2c(NC3CCNCC3)nc3cccnc32)o1
DECOY_00130,Decoy_00130,Cc1[nH]cnc1C[C@H]1CCc2c(c3ccccc3n2C)C1=O,Generated_Decoy,0,Cc1[nH]cnc1C[C@H]1CCc2c(c3ccccc3n2C)C1=O
DECOY_00745,Decoy_00745,O=C1C=CC=CN1,Generated_Decoy,0,O=C1C=CC=CN1
DECOY_00169,Decoy_00169,NCCc1cn(C(=O)c2ccccc2)cn1,Generated_Decoy,0,NCCc1cn(C(=O)c2ccccc2)cn1
CHEMBL217436,,CC[C@@H](C)[C@H](NC(=O)[C@H](Cc1ccc(C(F)(F)F)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CN)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,ChEMBL,1,CC[C@@H](C)[C@H](NC(=O)[C@H](Cc1ccc(C(F)(F)F)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CN)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O
DECOY_00792,Decoy_00792,CN1CC[C@]23c4c5ccc(OC(=O)c6cccnc6)c4O[C@H]2[C@@H](OC(=O)c2cccnc2)C=C[C@H]3[C@H]1C5,Generated_Decoy,0,CN1CC[C@]23c4c5ccc(OC(=O)c6cccnc6)c4O[C@H]2[C@@H](OC(=O)c2cccnc2)C=C[C@H]3[C@H]1C5
DECOY_00282,Decoy_00282,CCCCCCCC,Generated_Decoy,0,CCCCCCCC
CHEMBL121701,,Clc1ccc(Cl)c(SSc2cc(Cl)ccc2Cl)c1,ChEMBL,1,Clc1ccc(Cl)c(SSc2cc(Cl)ccc2Cl)c1
CHEMBL1814543,,CC(C)C[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CCCCN)NC1=O,ChEMBL,1,CC(C)C[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CCCCN)NC1=O
DECOY_00701,Decoy_00701,CCCSc1nc2c(c(=O)n(C)c(=O)n2C)n1C,Generated_Decoy,0,CCCSc1nc2c(c(=O)n(C)c(=O)n2C)n1C
CHEMBL506295,,CC(C)[C@H](N)C(=O)O[C@@H](C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)CN1CCN(Cc2cccnc2)C[C@H]1C(=O)NC(C)(C)C.O=C(O)C(F)(F)F,ChEMBL,1,CC(C)[C@H](N)C(=O)O[C@@H](C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)CN1CCN(Cc2cccnc2)C[C@H]1C(=O)NC(C)(C)C
CHEMBL887,RASAGILINE,C#CCN[C@@H]1CCc2ccccc21,ChEMBL,1,C#CCN[C@@H]1CCc2ccccc21
CHEMBL218650,DELAMANID,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,ChEMBL,1,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1
CHEMBL406543,,N=C(N)NCCC[C@H](NC(=O)CNC(=O)CCCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CS)C(N)=O,ChEMBL,1,N=C(N)NCCC[C@H](NC(=O)CNC(=O)CCCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CS)C(N)=O
CHEMBL3183376,EPINEPHRINE HYDROCHLORIDE,CNC[C@H](O)c1ccc(O)c(O)c1.Cl,ChEMBL,1,CNC[C@H](O)c1ccc(O)c(O)c1
DECOY_00630,Decoy_00630,Cc1cccc(SCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,Generated_Decoy,0,Cc1cccc(SCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1
CHEMBL3644314,,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CN)NC1=O,ChEMBL,1,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CN)NC1=O
CHEMBL1092076,,COc1cc(/N=N/c2c(S(=O)(=O)O)cc3cc(NC(=O)Nc4ccc5c(O)c(/N=N/c6ccc7cc(S(=O)(=O)O)ccc7c6)c(S(=O)(=O)O)cc5c4)ccc3c2O)c(C)cc1N,ChEMBL,1,COc1cc(/N=N/c2c(S(=O)(=O)O)cc3cc(NC(=O)Nc4ccc5c(O)c(/N=N/c6ccc7cc(S(=O)(=O)O)ccc7c6)c(S(=O)(=O)O)cc5c4)ccc3c2O)c(C)cc1N
CHEMBL2105872,IBUTAMOREN MESYLATE,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12.CS(=O)(=O)O,ChEMBL,1,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12
DECOY_00508,Decoy_00508,C=N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccccc1,Generated_Decoy,0,C=N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccccc1
CHEMBL334299,,CC(C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)NCC(N)=O)C(C)C,ChEMBL,1,CC(C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)NCC(N)=O)C(C)C
CHEMBL3235924,,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(N)=O)[C@@H](C)O)[C@@H](C)O,ChEMBL,1,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(N)=O)[C@@H](C)O)[C@@H](C)O
CHEMBL1788188,,O=S(=O)([O-])c1cccc2ccc(OS(=O)(=O)c3ccc(-c4ccc(S(=O)(=O)Oc5ccc6cccc(S(=O)(=O)[O-])c6c5)cc4)cc3)cc12.[Na+].[Na+],ChEMBL,1,O=S(=O)([O-])c1cccc2ccc(OS(=O)(=O)c3ccc(-c4ccc(S(=O)(=O)Oc5ccc6cccc(S(=O)(=O)[O-])c6c5)cc4)cc3)cc12
DECOY_00346,Decoy_00346,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,Generated_Decoy,0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
DECOY_00148,Decoy_00148,CC(=O)OC[C@H]1OC(OC(C)=O)[C@H](N(C)C)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,Generated_Decoy,0,CC(=O)OC[C@H]1OC(OC(C)=O)[C@H](N(C)C)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
DECOY_00318,Decoy_00318,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)c3cnc4cccnc4c3O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],Generated_Decoy,0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)c3cnc4cccnc4c3O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+]
DECOY_00192,Decoy_00192,CCCCCCCC=CCCCCCCCC(=O)O,Generated_Decoy,0,CCCCCCCC=CCCCCCCCC(=O)O
CHEMBL4238095,,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(N)=O)[C@@H](C)O)C(C)C,ChEMBL,1,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(N)=O)[C@@H](C)O)C(C)C
DECOY_00034,Decoy_00034,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],Generated_Decoy,0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+]
CHEMBL2373292,,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)(C)C)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CSSC[C@@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H]2CSSC[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](CCSC)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CO)NC(=O)[C@H](CO)NC2=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)[C@@H](C)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,ChEMBL,1,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)(C)C)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CSSC[C@@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H]2CSSC[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](CCSC)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CO)NC(=O)[C@H](CO)NC2=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)[C@@H](C)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
CHEMBL3235921,,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(N)=O)[C@@H](C)O)[C@@H](C)O,ChEMBL,1,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(N)=O)[C@@H](C)O)[C@@H](C)O
DECOY_00551,Decoy_00551,COc1ccc(/C=C/C(=O)NCCc2c[nH]c3ccc(O)cc23)cc1OC,Generated_Decoy,0,COc1ccc(/C=C/C(=O)NCCc2c[nH]c3ccc(O)cc23)cc1OC
CHEMBL2372187,,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCNC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(N)=O)C(=O)N[C@@H](CO)C(=O)NCC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N1C2CCCCC2C[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)C(C)C)[C@@H](C)O)C(C)C)C(C)C)C(C)C)[C@@H](C)O)C(C)C,ChEMBL,1,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCNC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(N)=O)C(=O)N[C@@H](CO)C(=O)NCC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N1C2CCCCC2C[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)C(C)C)[C@@H](C)O)C(C)C)C(C)C)C(C)C)[C@@H](C)O)C(C)C
DECOY_00732,Decoy_00732,COc1ccc(C(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3OC(=O)c2ccccc2OC(C)=O)cc1,Generated_Decoy,0,COc1ccc(C(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3OC(=O)c2ccccc2OC(C)=O)cc1
LITERATURE_005,Literature_Linker_005,CCOC(=O)CNC(=O)C1CCCN1,Literature,1,CCOC(=O)CNC(=O)C1CCCN1
CHEMBL535174,,Cl.c1cn(C[C@H]2CC[C@]3(CC2)OO[C@]2(O3)C3CC4CC(C3)CC2C4)cn1,ChEMBL,1,c1cn(C[C@H]2CC[C@]3(CC2)OO[C@]2(O3)C3CC4CC(C3)CC2C4)cn1
CHEMBL189887,,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)C(C)C)C(=O)O,ChEMBL,1,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)C(C)C)C(=O)O
CHEMBL558497,,C[C@@]1(O)[C@H](O)[C@@H](CSSC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@](C)(O)[C@@H]2O)O[C@H]1n1cnc2c(N)ncnc21,ChEMBL,1,C[C@@]1(O)[C@H](O)[C@@H](CSSC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@](C)(O)[C@@H]2O)O[C@H]1n1cnc2c(N)ncnc21
CHEMBL359040,,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC)C(C)C)C(C)C)C(=O)O,ChEMBL,1,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC)C(C)C)C(C)C)C(=O)O
CHEMBL1201185,LANREOTIDE,CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccc3ccccc3c2)CSSC[C@@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC1=O,ChEMBL,1,CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccc3ccccc3c2)CSSC[C@@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC1=O
CHEMBL2370117,,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CCC(=O)O)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,ChEMBL,1,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CCC(=O)O)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C
CHEMBL1828660,,CC(C)[C@H](N)C(=O)N1C[C@@H](C(=O)NCCc2c[nH]c3ccccc23)[C@H](C(=O)NCCc2c[nH]c3ccccc23)C1,ChEMBL,1,CC(C)[C@H](N)C(=O)N1C[C@@H](C(=O)NCCc2c[nH]c3ccccc23)[C@H](C(=O)NCCc2c[nH]c3ccccc23)C1
DECOY_00014,Decoy_00014,CC(C)(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,Generated_Decoy,0,CC(C)(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
